Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:06:19.980,target,pistol,0s,1,1,1,25,50,0.5,false
2,19:06:20.410,target,pistol,0s,1,1,1,25,50,0.5,false
3,19:06:20.726,target,pistol,0s,1,1,1,25,50,0.5,false
4,19:06:21.492,target,pistol,0.282s,2,1,0.5,25,100,0.25,false
5,19:06:21.899,target,pistol,0s,1,1,1,25,50,0.5,false
6,19:06:22.226,target,pistol,0.001s,1,1,1,25,50,0.5,false
7,19:06:22.599,target,pistol,0s,1,1,1,25,50,0.5,false
8,19:06:22.976,target,pistol,0.001s,1,1,1,25,50,0.5,false
9,19:06:23.396,target,pistol,0.001s,1,1,1,25,50,0.5,false
10,19:06:23.903,target,pistol,0s,1,1,1,25,50,0.5,false
11,19:06:24.220,target,pistol,0s,1,1,1,25,50,0.5,false
12,19:06:24.554,target,pistol,0s,1,1,1,25,50,0.5,false
13,19:06:24.874,target,pistol,0.001s,1,1,1,25,50,0.5,false
14,19:06:25.167,target,pistol,0s,1,1,1,25,50,0.5,false
15,19:06:25.520,target,pistol,0s,1,1,1,25,50,0.5,false
16,19:06:25.908,target,pistol,0s,1,1,1,25,50,0.5,false
17,19:06:26.170,target,pistol,0s,1,1,1,25,50,0.5,false
18,19:06:26.934,target,pistol,0.447s,2,1,0.5,25,100,0.25,false
19,19:06:27.338,target,pistol,0s,1,1,1,25,50,0.5,false
20,19:06:27.704,target,pistol,0s,1,1,1,25,50,0.5,false
21,19:06:27.991,target,pistol,0s,1,1,1,25,50,0.5,false
22,19:06:28.348,target,pistol,0s,1,1,1,25,50,0.5,false
23,19:06:28.637,target,pistol,0s,1,1,1,25,50,0.5,false
24,19:06:28.964,target,pistol,0s,1,1,1,25,50,0.5,false
25,19:06:29.327,target,pistol,0s,1,1,1,25,50,0.5,false
26,19:06:29.614,target,pistol,0s,1,1,1,25,50,0.5,false
27,19:06:29.947,target,pistol,0s,1,1,1,25,50,0.5,false
28,19:06:30.317,target,pistol,0s,1,1,1,25,50,0.5,false
