Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:47:32.368,target,BB Gun,0s,1,1,1,1,1,1,false
2,08:47:33.308,target,BB Gun,0.001s,1,1,1,1,1,1,false
3,08:47:34.075,target,BB Gun,0s,1,1,1,1,1,1,false
4,08:47:34.907,target,BB Gun,0s,1,1,1,1,1,1,false
5,08:47:35.759,target,BB Gun,0s,1,1,1,1,1,1,false
6,08:47:36.715,target,BB Gun,0s,1,1,1,1,1,1,false
7,08:47:37.576,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,08:47:38.427,target,BB Gun,0s,1,1,1,1,1,1,false
9,08:47:39.359,target,BB Gun,0s,1,1,1,1,1,1,false
10,08:47:40.281,target,BB Gun,0s,1,1,1,1,1,1,false
11,08:47:41.083,target,BB Gun,0s,1,1,1,1,1,1,false
12,08:47:42.041,target,BB Gun,0s,1,1,1,1,1,1,false
13,08:47:43.146,target,BB Gun,0s,1,1,1,1,1,1,false
14,08:47:44.097,target,BB Gun,0s,1,1,1,1,1,1,false
15,08:47:44.911,target,BB Gun,0s,1,1,1,1,1,1,false
16,08:47:45.659,target,BB Gun,0s,1,1,1,1,1,1,false
17,08:47:46.112,target,BB Gun,0s,1,1,1,1,1,1,false
18,08:47:47.042,target,BB Gun,0s,1,1,1,1,1,1,false
19,08:47:47.897,target,BB Gun,0s,1,1,1,1,1,1,false
20,08:47:48.921,target,BB Gun,0.333s,2,1,0.5,1,2,0.5,false
21,08:47:49.827,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,08:47:50.554,target,BB Gun,0s,1,1,1,1,1,1,false
23,08:47:51.235,target,BB Gun,0s,1,1,1,1,1,1,false
24,08:47:52.239,target,BB Gun,0s,1,1,1,1,1,1,false
25,08:47:53.017,target,BB Gun,0.001s,1,1,1,1,1,1,false
26,08:47:53.819,target,BB Gun,0s,1,1,1,1,1,1,false
27,08:47:54.469,target,BB Gun,0.302s,2,1,0.5,1,2,0.5,false
28,08:47:55.648,target,BB Gun,0.294s,2,1,0.5,1,2,0.5,false
29,08:47:56.745,target,BB Gun,0s,1,1,1,1,1,1,false
30,08:47:57.694,target,BB Gun,0s,1,1,1,1,1,1,false
31,08:47:58.358,target,BB Gun,0s,1,1,1,1,1,1,false
32,08:47:59.193,target,BB Gun,0s,1,1,1,1,1,1,false
33,08:48:00.239,target,BB Gun,0.342s,2,1,0.5,1,2,0.5,false
34,08:48:01.159,target,BB Gun,0s,1,1,1,1,1,1,false
35,08:48:02.031,target,BB Gun,0s,1,1,1,1,1,1,false
36,08:48:02.746,target,BB Gun,0s,1,1,1,1,1,1,false
37,08:48:03.719,target,BB Gun,0s,1,1,1,1,1,1,false
38,08:48:04.481,target,BB Gun,0s,1,1,1,1,1,1,false
39,08:48:05.496,target,BB Gun,0s,1,1,1,1,1,1,false
40,08:48:06.315,target,BB Gun,0s,1,1,1,1,1,1,false
41,08:48:08.063,target,BB Gun,0.72s,2,1,0.5,1,2,0.5,false
42,08:48:08.518,target,BB Gun,0s,1,1,1,1,1,1,false
43,08:48:09.069,target,BB Gun,0s,1,1,1,1,1,1,false
44,08:48:09.733,target,BB Gun,0s,1,1,1,1,1,1,false
45,08:48:10.658,target,BB Gun,0.001s,1,1,1,1,1,1,false
46,08:48:11.465,target,BB Gun,0s,1,1,1,1,1,1,false
47,08:48:12.076,target,BB Gun,0s,1,1,1,1,1,1,false
48,08:48:13.836,target,BB Gun,1.05s,3,1,0.333,1,3,0.333,false
49,08:48:14.510,target,BB Gun,0s,1,1,1,1,1,1,false
50,08:48:15.597,target,BB Gun,0s,1,1,1,1,1,1,false
51,08:48:16.627,target,BB Gun,0s,1,1,1,1,1,1,false
52,08:48:17.438,target,BB Gun,0s,1,1,1,1,1,1,false
53,08:48:18.122,target,BB Gun,0s,1,1,1,1,1,1,false
54,08:48:19.002,target,BB Gun,0s,1,1,1,1,1,1,false
55,08:48:19.648,target,BB Gun,0s,1,1,1,1,1,1,false
56,08:48:20.455,target,BB Gun,0s,1,1,1,1,1,1,false
57,08:48:21.723,target,BB Gun,0s,1,1,1,1,1,1,false
58,08:48:22.895,target,BB Gun,0s,1,1,1,1,1,1,false
59,08:48:23.815,target,BB Gun,0s,1,1,1,1,1,1,false
60,08:48:24.599,target,BB Gun,0s,1,1,1,1,1,1,false
61,08:48:25.088,target,BB Gun,0s,1,1,1,1,1,1,false
62,08:48:26.425,target,BB Gun,0.594s,2,1,0.5,1,2,0.5,false
63,08:48:27.216,target,BB Gun,0s,1,1,1,1,1,1,false
64,08:48:28.281,target,BB Gun,0.24s,2,1,0.5,1,2,0.5,false
65,08:48:29.049,target,BB Gun,0s,1,1,1,1,1,1,false
66,08:48:30.049,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,75,66,66.0,75.0,

Kills:,66
Deaths:,0
Fight Time:,3.88
Avg TTK:,0
Damage Done:,66.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,580.799988
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.3.1
Challenge Start:,08:47:30.666

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,0.9
Vert Sens:,0.9
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,2560x1080
Avg FPS,297.761566
Resolution Scale,100.0
