Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:06:11.489,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
2,08:06:12.367,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
3,08:06:13.061,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
4,08:06:13.274,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
5,08:06:13.802,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
6,08:06:14.572,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
7,08:06:14.953,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
8,08:06:15.738,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
9,08:06:16.255,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
10,08:06:17.150,Shinji Bot,pistol,0.264s,2,1,0.5,2000,4000,0.5,false
11,08:06:17.838,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
12,08:06:18.453,Shinji Bot,pistol,0.254s,2,1,0.5,2000,4000,0.5,false
13,08:06:19.154,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
14,08:06:19.824,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
15,08:06:20.014,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
16,08:06:20.883,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
17,08:06:21.453,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
18,08:06:22.064,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
19,08:06:22.748,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
20,08:06:23.437,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
21,08:06:24.095,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
22,08:06:24.747,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
23,08:06:25.523,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
24,08:06:26.903,Shinji small Bot,pistol,0.672s,2,1,0.5,2000,4000,0.5,false
25,08:06:27.345,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
26,08:06:28.273,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
27,08:06:28.932,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
28,08:06:29.774,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
29,08:06:30.675,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
30,08:06:31.855,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
31,08:06:32.454,Shinji Bot,pistol,0.321s,2,1,0.5,2000,4000,0.5,false
32,08:06:33.132,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
33,08:06:33.607,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
34,08:06:34.330,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
35,08:06:34.871,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
36,08:06:35.449,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
37,08:06:36.740,Shinji small Bot,pistol,0.367s,2,1,0.5,2000,4000,0.5,false
38,08:06:37.314,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
39,08:06:37.817,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
40,08:06:38.458,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
41,08:06:39.887,Shinji small Bot,pistol,0.881s,2,1,0.5,2000,4000,0.5,false
42,08:06:40.531,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
43,08:06:40.928,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
44,08:06:41.608,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
45,08:06:42.073,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
46,08:06:42.521,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
47,08:06:43.460,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
48,08:06:43.961,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
49,08:06:44.948,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
50,08:06:45.516,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
51,08:06:46.147,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
52,08:06:46.817,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
53,08:06:47.294,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
54,08:06:47.834,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
55,08:06:48.225,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
56,08:06:48.742,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
57,08:06:49.372,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
58,08:06:50.365,Shinji small Bot,pistol,0.479s,2,1,0.5,2000,4000,0.5,false
59,08:06:51.201,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
60,08:06:52.056,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
61,08:06:52.721,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
62,08:06:53.165,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
63,08:06:53.719,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
64,08:06:54.470,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
65,08:06:54.831,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
66,08:06:55.799,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
67,08:06:56.113,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
68,08:06:57.130,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
69,08:06:57.878,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
70,08:06:59.435,Shinji Bot,pistol,0.486s,2,1,0.5,2000,4000,0.5,false
71,08:07:00.059,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
72,08:07:00.568,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
73,08:07:01.129,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
74,08:07:01.793,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
75,08:07:02.288,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
76,08:07:03.200,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
77,08:07:04.140,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
78,08:07:04.768,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
79,08:07:05.517,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
80,08:07:06.291,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
81,08:07:06.839,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
82,08:07:07.373,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
83,08:07:08.191,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
84,08:07:08.942,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
85,08:07:09.353,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
86,08:07:09.823,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
87,08:07:10.277,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,95,87,174000.0,190000.0,

Kills:,87
Deaths:,0
Fight Time:,3.732
Avg TTK:,0
Damage Done:,174000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,79.673683
Scenario:,Valorant Small Flicks
Hash:,551c4ed108bfdec58c6247683110c85b
Game Version:,2.0.3.1
Challenge Start:,08:06:10.409

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,0.9
Vert Sens:,0.9
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,2560x1080
Avg FPS,297.57077
Resolution Scale,100.0
