Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:11:49.385,target,pistol,0.395s,2,1,0.5,25,100,0.25,false
2,12:11:49.585,target,pistol,0s,1,1,1,25,50,0.5,false
3,12:11:49.871,target,pistol,0s,1,1,1,25,50,0.5,false
4,12:11:50.131,target,pistol,0s,1,1,1,25,50,0.5,false
5,12:11:50.481,target,pistol,0s,1,1,1,25,50,0.5,false
6,12:11:50.705,target,pistol,0.001s,1,1,1,25,50,0.5,false
7,12:11:50.975,target,pistol,0s,1,1,1,25,50,0.5,false
8,12:11:51.331,target,pistol,0s,1,1,1,25,50,0.5,false
9,12:11:51.655,target,pistol,0s,1,1,1,25,50,0.5,false
10,12:11:51.998,target,pistol,0s,1,1,1,25,50,0.5,false
11,12:11:52.295,target,pistol,0s,1,1,1,25,50,0.5,false
12,12:11:52.538,target,pistol,0s,1,1,1,25,50,0.5,false
13,12:11:53.022,target,pistol,0.194s,2,1,0.5,25,100,0.25,false
14,12:11:53.375,target,pistol,0.001s,1,1,1,25,50,0.5,false
15,12:11:53.635,target,pistol,0s,1,1,1,25,50,0.5,false
16,12:11:53.876,target,pistol,0.001s,1,1,1,25,50,0.5,false
17,12:11:54.166,target,pistol,0s,1,1,1,25,50,0.5,false
18,12:11:54.485,target,pistol,0s,1,1,1,25,50,0.5,false
19,12:11:54.818,target,pistol,0s,1,1,1,25,50,0.5,false
20,12:11:55.069,target,pistol,0s,1,1,1,25,50,0.5,false
21,12:11:55.539,target,pistol,0s,1,1,1,25,50,0.5,false
22,12:11:55.789,target,pistol,0s,1,1,1,25,50,0.5,false
23,12:11:56.032,target,pistol,0s,1,1,1,25,50,0.5,false
24,12:11:56.275,target,pistol,0s,1,1,1,25,50,0.5,false
25,12:11:56.879,target,pistol,0.24s,2,1,0.5,25,100,0.25,false
26,12:11:57.072,target,pistol,0s,1,1,1,25,50,0.5,false
27,12:11:57.416,target,pistol,0s,1,1,1,25,50,0.5,false
28,12:11:57.665,target,pistol,0s,1,1,1,25,50,0.5,false
