Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:13:14.103,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
2,15:13:14.938,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
3,15:13:15.700,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
4,15:13:16.272,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
5,15:13:16.647,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
6,15:13:17.243,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
7,15:13:18.471,Balloon,Pressure BB Gun,0.506s,2,1,0.5,2,4,0.5,false
8,15:13:19.667,Balloon,Pressure BB Gun,0.405s,2,1,0.5,2,4,0.5,false
9,15:13:20.364,Balloon,Pressure BB Gun,0.35s,2,1,0.5,2,4,0.5,false
10,15:13:20.768,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
11,15:13:21.398,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
12,15:13:21.846,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
13,15:13:22.369,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
14,15:13:23.166,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
15,15:13:23.913,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
16,15:13:24.389,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
17,15:13:24.762,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
18,15:13:25.571,Balloon,Pressure BB Gun,0.424s,2,1,0.5,2,4,0.5,false
19,15:13:25.951,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
20,15:13:26.403,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
21,15:13:27.186,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
22,15:13:27.799,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
23,15:13:28.482,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
24,15:13:29.049,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
25,15:13:29.294,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
26,15:13:29.789,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
27,15:13:30.407,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
28,15:13:30.683,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
29,15:13:31.943,Balloon,Pressure BB Gun,0.417s,2,1,0.5,2,4,0.5,false
30,15:13:32.717,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
31,15:13:33.184,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
32,15:13:33.751,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
33,15:13:34.064,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
34,15:13:34.904,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
35,15:13:35.260,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
36,15:13:36.097,Balloon,Pressure BB Gun,0.51s,2,1,0.5,2,4,0.5,false
37,15:13:36.855,Balloon,Pressure BB Gun,0.385s,2,1,0.5,2,4,0.5,false
38,15:13:37.387,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
39,15:13:37.688,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
40,15:13:38.099,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
41,15:13:38.612,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
42,15:13:39.130,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
43,15:13:39.664,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
44,15:13:40.251,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
45,15:13:40.683,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
46,15:13:41.436,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
47,15:13:42.079,Balloon,Pressure BB Gun,0.175s,2,1,0.5,2,4,0.5,false
48,15:13:42.718,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
49,15:13:43.235,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
50,15:13:44.602,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
51,15:13:45.243,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
52,15:13:45.519,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
53,15:13:46.151,Balloon,Pressure BB Gun,0.298s,2,1,0.5,2,4,0.5,false
54,15:13:46.885,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
55,15:13:48.148,Balloon,Pressure BB Gun,0.423s,2,1,0.5,2,4,0.5,false
56,15:13:48.869,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
57,15:13:49.090,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
58,15:13:49.652,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
59,15:13:50.126,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
60,15:13:51.593,Balloon,Pressure BB Gun,0.618s,2,1,0.5,2,4,0.5,false
61,15:13:52.050,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
62,15:13:52.479,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
63,15:13:52.848,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
64,15:13:53.149,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
65,15:13:53.477,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
66,15:13:54.072,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
67,15:13:54.818,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
68,15:13:55.285,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
69,15:13:55.739,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
70,15:13:56.296,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
71,15:13:56.682,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
72,15:13:57.378,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
73,15:13:57.586,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
74,15:13:58.399,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
75,15:13:58.945,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
76,15:13:59.964,Balloon,Pressure BB Gun,0.572s,2,1,0.5,2,4,0.5,false
77,15:14:00.874,Balloon,Pressure BB Gun,0.401s,2,1,0.5,2,4,0.5,false
78,15:14:01.637,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
79,15:14:02.054,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
80,15:14:02.710,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
81,15:14:03.446,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
82,15:14:03.826,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
83,15:14:04.256,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
