Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:27:12.770,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
2,21:27:13.996,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
3,21:27:14.621,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
4,21:27:15.077,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
5,21:27:15.262,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
6,21:27:15.704,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
7,21:27:15.977,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
8,21:27:16.817,Balloon,Pressure BB Gun,0.339s,2,1,0.5,2,4,0.5,false
9,21:27:17.525,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
10,21:27:18.111,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
11,21:27:18.899,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
12,21:27:19.974,Balloon,Pressure BB Gun,0.386s,2,1,0.5,2,4,0.5,false
13,21:27:20.396,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
14,21:27:20.792,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
15,21:27:21.526,Balloon,Pressure BB Gun,0.209s,2,1,0.5,2,4,0.5,false
16,21:27:22.674,Balloon,Pressure BB Gun,0.638s,2,1,0.5,2,4,0.5,false
17,21:27:23.691,Balloon,Pressure BB Gun,0.234s,2,1,0.5,2,4,0.5,false
18,21:27:24.164,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
19,21:27:24.656,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
20,21:27:25.007,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
21,21:27:25.876,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
22,21:27:26.265,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
23,21:27:26.641,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
24,21:27:27.048,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
25,21:27:27.996,Balloon,Pressure BB Gun,0.448s,2,1,0.5,2,4,0.5,false
26,21:27:28.459,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
27,21:27:28.931,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
28,21:27:29.356,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
29,21:27:29.804,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
30,21:27:30.227,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
31,21:27:30.675,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
32,21:27:31.017,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
33,21:27:31.792,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
34,21:27:32.649,Balloon,Pressure BB Gun,0.471s,2,1,0.5,2,4,0.5,false
35,21:27:33.107,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
36,21:27:33.269,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
37,21:27:34.030,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
38,21:27:34.444,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
39,21:27:34.943,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
40,21:27:36.536,Balloon,Pressure BB Gun,0.992s,3,1,0.333,2,6,0.333,false
41,21:27:36.855,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
42,21:27:37.415,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
43,21:27:37.736,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
44,21:27:38.578,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
45,21:27:38.904,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
46,21:27:39.092,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
47,21:27:39.755,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
48,21:27:39.997,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
49,21:27:40.756,Balloon,Pressure BB Gun,0.224s,2,1,0.5,2,4,0.5,false
50,21:27:41.338,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
51,21:27:43.544,Balloon,Pressure BB Gun,1.763s,5,1,0.2,2,10,0.2,false
52,21:27:44.944,Balloon,Pressure BB Gun,1.039s,3,1,0.333,2,6,0.333,false
53,21:27:46.059,Balloon,Pressure BB Gun,0.653s,2,1,0.5,2,4,0.5,false
54,21:27:46.750,Balloon,Pressure BB Gun,0.282s,2,1,0.5,2,4,0.5,false
55,21:27:47.416,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
56,21:27:48.383,Balloon,Pressure BB Gun,0.469s,2,1,0.5,2,4,0.5,false
57,21:27:48.651,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
58,21:27:50.430,Balloon,Pressure BB Gun,0.806s,2,1,0.5,2,4,0.5,false
59,21:27:51.011,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
60,21:27:51.510,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
61,21:27:51.991,Balloon,Pressure BB Gun,0.275s,2,1,0.5,2,4,0.5,false
62,21:27:52.606,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
63,21:27:53.828,Balloon,Pressure BB Gun,0.535s,2,1,0.5,2,4,0.5,false
64,21:27:54.171,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
65,21:27:54.712,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
