Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:46:19.095,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
2,17:46:20.363,Shinji small Bot,pistol,0.307s,2,1,0.5,2000,4000,0.5,false
3,17:46:21.204,Shinji Bot,pistol,0.497s,2,1,0.5,2000,4000,0.5,false
4,17:46:21.675,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
5,17:46:21.974,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
6,17:46:22.652,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
7,17:46:23.309,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
8,17:46:23.664,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
9,17:46:24.390,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
10,17:46:24.655,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
11,17:46:25.549,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
12,17:46:26.215,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
13,17:46:27.206,Shinji small Bot,pistol,0.342s,2,1,0.5,2000,4000,0.5,false
14,17:46:27.890,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
15,17:46:28.820,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
16,17:46:29.554,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
17,17:46:30.026,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
18,17:46:30.612,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
19,17:46:32.012,Shinji Bot,pistol,0.718s,2,1,0.5,2000,4000,0.5,false
20,17:46:32.752,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
21,17:46:33.276,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
22,17:46:34.339,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
23,17:46:35.098,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
24,17:46:36.173,Shinji small Bot,pistol,0.487s,2,1,0.5,2000,4000,0.5,false
25,17:46:36.748,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
26,17:46:37.328,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
27,17:46:38.550,Shinji Bot,pistol,0.664s,2,1,0.5,2000,4000,0.5,false
28,17:46:39.362,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
29,17:46:39.897,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
30,17:46:40.504,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
31,17:46:41.198,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
32,17:46:42.317,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
33,17:46:43.072,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
34,17:46:43.497,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
35,17:46:43.985,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
36,17:46:44.362,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
37,17:46:45.008,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
38,17:46:45.631,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
39,17:46:46.263,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
40,17:46:46.950,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
41,17:46:47.556,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
42,17:46:48.241,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
43,17:46:48.976,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
44,17:46:49.481,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
45,17:46:50.513,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
46,17:46:51.276,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
47,17:46:52.017,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
48,17:46:52.481,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
49,17:46:53.219,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
50,17:46:53.756,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
51,17:46:54.310,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
52,17:46:54.711,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
53,17:46:55.492,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
54,17:46:56.159,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
55,17:46:56.849,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
56,17:46:57.781,Shinji small Bot,pistol,0.267s,2,1,0.5,2000,4000,0.5,false
57,17:46:58.633,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
58,17:46:58.922,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
59,17:46:59.401,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
60,17:46:59.991,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
61,17:47:00.774,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
62,17:47:01.928,Shinji Bot,pistol,0.533s,2,1,0.5,2000,4000,0.5,false
63,17:47:02.387,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
64,17:47:03.133,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
65,17:47:03.902,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
66,17:47:04.517,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
67,17:47:05.260,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
68,17:47:05.848,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
69,17:47:06.611,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
70,17:47:07.211,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
71,17:47:07.830,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
72,17:47:08.615,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
73,17:47:09.009,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
74,17:47:10.049,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
75,17:47:10.372,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
76,17:47:10.928,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
77,17:47:11.351,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
78,17:47:12.066,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
79,17:47:12.850,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
80,17:47:13.849,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
81,17:47:14.346,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
82,17:47:14.769,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
83,17:47:15.401,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
84,17:47:15.949,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
85,17:47:16.706,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
86,17:47:17.654,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,94,86,172000.0,188000.0,

Kills:,86
Deaths:,0
Fight Time:,3.822
Avg TTK:,0.698
Damage Done:,172000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,78.680855
Scenario:,Valorant Small Flicks
Hash:,551c4ed108bfdec58c6247683110c85b
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
