Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:42:33.118,Quaker Bot Long Strafes,MG,0.489s,80,60,0.75,70,160,0.438,false
2,17:42:34.595,Quaker Bot Long Strafes,MG,0.767s,120,60,0.5,70,240,0.292,false
3,17:42:35.399,Quaker Bot Long Strafes,MG,0.21s,40,40,1,70,80,0.875,false
4,17:42:36.714,Quaker Bot Long Strafes,MG,0.63s,100,40,0.4,80,200,0.4,false
5,17:42:37.590,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
6,17:42:38.682,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
7,17:42:39.786,Quaker Bot Long Strafes,MG,0.557s,90,40,0.444,70,180,0.389,false
8,17:42:40.794,Quaker Bot Long Strafes,MG,0.277s,50,50,1,70,100,0.7,false
9,17:42:42.403,Quaker Bot Long Strafes,MG,0.767s,120,40,0.333,80,240,0.333,false
10,17:42:45.458,Quaker Bot Long Strafes,MG,1.784s,130,50,0.385,80,260,0.308,false
11,17:42:46.410,Quaker Bot Long Strafes,MG,0.21s,40,40,1,70,80,0.875,false
12,17:42:47.218,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,80,120,0.667,false
13,17:42:48.012,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
14,17:42:48.833,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
15,17:42:49.544,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
16,17:42:50.447,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
17,17:42:51.581,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
18,17:42:52.745,Quaker Bot Long Strafes,MG,0.419s,70,40,0.571,80,140,0.571,false
19,17:42:53.365,Quaker Bot Long Strafes,MG,0.422s,70,60,0.857,80,140,0.571,false
20,17:42:54.717,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
21,17:42:55.489,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
22,17:42:56.772,Quaker Bot Long Strafes,MG,0.627s,100,70,0.7,70,200,0.35,false
23,17:42:57.930,Quaker Bot Long Strafes,MG,0.418s,70,70,1,70,140,0.5,false
24,17:42:58.802,Quaker Bot Long Strafes,MG,0.349s,60,50,0.833,70,120,0.583,false
25,17:42:59.783,Quaker Bot Long Strafes,MG,0.348s,60,40,0.667,80,120,0.667,false
26,17:43:00.596,Quaker Bot Long Strafes,MG,0.348s,60,50,0.833,70,120,0.583,false
27,17:43:01.840,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
28,17:43:02.872,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
29,17:43:04.058,Quaker Bot Long Strafes,MG,0.558s,90,40,0.444,80,180,0.444,false
30,17:43:05.704,Quaker Bot Long Strafes,MG,1.049s,90,60,0.667,80,180,0.444,false
31,17:43:07.001,Quaker Bot Long Strafes,MG,0.663s,100,40,0.4,80,200,0.4,false
32,17:43:08.226,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
33,17:43:09.041,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
34,17:43:09.683,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
35,17:43:10.771,Quaker Bot Long Strafes,MG,0.349s,60,60,1,70,120,0.583,false
36,17:43:11.904,Quaker Bot Long Strafes,MG,0.348s,60,60,1,70,120,0.583,false
37,17:43:13.004,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
38,17:43:13.851,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
39,17:43:14.763,Quaker Bot Long Strafes,MG,0.279s,50,50,1,70,100,0.7,false
40,17:43:15.648,Quaker Bot Long Strafes,MG,0.701s,110,70,0.636,70,220,0.318,false
41,17:43:16.780,Quaker Bot Long Strafes,MG,0.418s,70,70,1,70,140,0.5,false
42,17:43:17.682,Quaker Bot Long Strafes,MG,0.348s,60,40,0.667,70,120,0.583,false
43,17:43:20.198,Quaker Bot Long Strafes,MG,1.851s,140,40,0.286,80,280,0.286,false
44,17:43:21.749,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
45,17:43:22.781,Quaker Bot Long Strafes,MG,0.42s,70,40,0.571,80,140,0.571,false
46,17:43:23.853,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
47,17:43:24.642,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
48,17:43:25.443,Quaker Bot Long Strafes,MG,0.21s,40,40,1,80,80,1,false
49,17:43:26.212,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
50,17:43:27.102,Quaker Bot Long Strafes,MG,0.28s,50,40,0.8,70,100,0.7,false
51,17:43:27.923,Quaker Bot Long Strafes,MG,0.277s,50,50,1,70,100,0.7,false
52,17:43:29.021,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
53,17:43:30.661,Quaker Bot Long Strafes,MG,0.557s,90,60,0.667,120,180,0.667,false
54,17:43:31.088,Quaker Bot Long Strafes,MG,0.067s,20,20,1,40,40,1,false
55,17:43:31.792,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
MG,3420,2500,4220.0,6840.0,

Kills:,55
Deaths:,0
Fight Time:,22.406
Avg TTK:,1.091
Damage Done:,4220.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,4.125
Score:,4220.0
Scenario:,patTargetSwitch
Hash:,138da03b852e8501f54ae0187816ee28
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
