Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:33:44.834,Quaker Bot Long Strafes,MG,0.47s,40,40,1,80,80,1,false
2,08:33:45.711,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
3,08:33:46.364,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
4,08:33:47.133,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
5,08:33:47.819,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,80,120,0.667,false
6,08:33:48.733,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
7,08:33:49.477,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
8,08:33:50.004,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
9,08:33:50.694,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
10,08:33:51.384,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
11,08:33:52.181,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
12,08:33:53.094,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
13,08:33:55.132,Quaker Bot Long Strafes,MG,1.211s,80,40,0.5,80,160,0.5,false
14,08:33:56.369,Quaker Bot Long Strafes,MG,0.804s,60,60,1,80,120,0.667,false
15,08:33:57.066,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
16,08:33:58.049,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
17,08:33:59.223,Quaker Bot Long Strafes,MG,0.827s,70,60,0.857,70,140,0.5,false
18,08:34:00.564,Quaker Bot Long Strafes,MG,0.597s,60,40,0.667,80,120,0.667,false
19,08:34:01.624,Quaker Bot Long Strafes,MG,0.557s,90,40,0.444,80,180,0.444,false
20,08:34:02.420,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
21,08:34:03.224,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
22,08:34:03.997,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
23,08:34:04.903,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
24,08:34:05.894,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
25,08:34:06.634,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
26,08:34:07.121,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
27,08:34:07.881,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
28,08:34:08.861,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
29,08:34:09.801,Quaker Bot Long Strafes,MG,0.416s,70,70,1,70,140,0.5,false
30,08:34:10.369,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
31,08:34:10.989,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
32,08:34:12.886,Quaker Bot Long Strafes,MG,1.234s,100,100,1,130,200,0.65,false
33,08:34:13.229,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
34,08:34:14.092,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
35,08:34:15.614,Quaker Bot Long Strafes,MG,1.005s,70,40,0.571,80,140,0.571,false
36,08:34:16.344,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
37,08:34:17.231,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
38,08:34:18.088,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
39,08:34:18.974,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
40,08:34:19.812,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
