Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:11:37.760,target,BB Gun,0s,1,1,1,1,1,1,false
2,10:11:38.351,target,BB Gun,0s,1,1,1,1,1,1,false
3,10:11:38.941,target,BB Gun,0s,1,1,1,1,1,1,false
4,10:11:39.484,target,BB Gun,0s,1,1,1,1,1,1,false
5,10:11:40.127,target,BB Gun,0s,1,1,1,1,1,1,false
6,10:11:40.815,target,BB Gun,0s,1,1,1,1,1,1,false
7,10:11:41.365,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,10:11:42.195,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,10:11:43.740,target,BB Gun,0.716s,2,1,0.5,1,2,0.5,false
10,10:11:44.616,target,BB Gun,0s,1,1,1,1,1,1,false
11,10:11:45.164,target,BB Gun,0s,1,1,1,1,1,1,false
12,10:11:46.065,target,BB Gun,0s,1,1,1,1,1,1,false
13,10:11:46.698,target,BB Gun,0s,1,1,1,1,1,1,false
14,10:11:47.327,target,BB Gun,0.001s,1,1,1,1,1,1,false
15,10:11:48.127,target,BB Gun,0s,1,1,1,1,1,1,false
16,10:11:48.614,target,BB Gun,0.001s,1,1,1,1,1,1,false
17,10:11:49.189,target,BB Gun,0s,1,1,1,1,1,1,false
18,10:11:49.822,target,BB Gun,0s,1,1,1,1,1,1,false
19,10:11:50.535,target,BB Gun,0s,1,1,1,1,1,1,false
20,10:11:51.461,target,BB Gun,0.259s,2,1,0.5,1,2,0.5,false
21,10:11:52.091,target,BB Gun,0s,1,1,1,1,1,1,false
22,10:11:52.928,target,BB Gun,0s,1,1,1,1,1,1,false
23,10:11:53.712,target,BB Gun,0s,1,1,1,1,1,1,false
24,10:11:54.576,target,BB Gun,0s,1,1,1,1,1,1,false
25,10:11:55.059,target,BB Gun,0s,1,1,1,1,1,1,false
26,10:11:55.843,target,BB Gun,0s,1,1,1,1,1,1,false
27,10:11:56.433,target,BB Gun,0s,1,1,1,1,1,1,false
28,10:11:57.387,target,BB Gun,0s,1,1,1,1,1,1,false
29,10:11:58.024,target,BB Gun,0s,1,1,1,1,1,1,false
30,10:11:58.540,target,BB Gun,0s,1,1,1,1,1,1,false
31,10:11:58.997,target,BB Gun,0s,1,1,1,1,1,1,false
32,10:11:59.595,target,BB Gun,0s,1,1,1,1,1,1,false
33,10:12:00.338,target,BB Gun,0s,1,1,1,1,1,1,false
34,10:12:01.364,target,BB Gun,0s,1,1,1,1,1,1,false
35,10:12:02.279,target,BB Gun,0s,1,1,1,1,1,1,false
36,10:12:02.898,target,BB Gun,0s,1,1,1,1,1,1,false
37,10:12:03.715,target,BB Gun,0s,1,1,1,1,1,1,false
38,10:12:04.636,target,BB Gun,0s,1,1,1,1,1,1,false
39,10:12:05.486,target,BB Gun,0s,1,1,1,1,1,1,false
40,10:12:05.904,target,BB Gun,0s,1,1,1,1,1,1,false
41,10:12:06.601,target,BB Gun,0s,1,1,1,1,1,1,false
42,10:12:07.624,target,BB Gun,0s,1,1,1,1,1,1,false
43,10:12:08.294,target,BB Gun,0s,1,1,1,1,1,1,false
44,10:12:09.261,target,BB Gun,0s,1,1,1,1,1,1,false
45,10:12:09.828,target,BB Gun,0s,1,1,1,1,1,1,false
46,10:12:10.332,target,BB Gun,0s,1,1,1,1,1,1,false
47,10:12:10.926,target,BB Gun,0s,1,1,1,1,1,1,false
48,10:12:11.439,target,BB Gun,0s,1,1,1,1,1,1,false
49,10:12:12.312,target,BB Gun,0s,1,1,1,1,1,1,false
50,10:12:12.806,target,BB Gun,0s,1,1,1,1,1,1,false
51,10:12:13.692,target,BB Gun,0s,1,1,1,1,1,1,false
52,10:12:14.730,target,BB Gun,0.001s,1,1,1,1,1,1,false
53,10:12:15.373,target,BB Gun,0s,1,1,1,1,1,1,false
54,10:12:16.226,target,BB Gun,0s,1,1,1,1,1,1,false
55,10:12:16.903,target,BB Gun,0s,1,1,1,1,1,1,false
56,10:12:17.330,target,BB Gun,0s,1,1,1,1,1,1,false
57,10:12:18.040,target,BB Gun,0.001s,1,1,1,1,1,1,false
58,10:12:19.333,target,BB Gun,0.639s,2,1,0.5,1,2,0.5,false
59,10:12:20.160,target,BB Gun,0s,1,1,1,1,1,1,false
60,10:12:21.157,target,BB Gun,0s,1,1,1,1,1,1,false
61,10:12:21.990,target,BB Gun,0s,1,1,1,1,1,1,false
62,10:12:22.630,target,BB Gun,0s,1,1,1,1,1,1,false
63,10:12:23.321,target,BB Gun,0s,1,1,1,1,1,1,false
64,10:12:24.235,target,BB Gun,0s,1,1,1,1,1,1,false
65,10:12:25.185,target,BB Gun,0.687s,2,1,0.5,1,2,0.5,false
66,10:12:25.855,target,BB Gun,0s,1,1,1,1,1,1,false
67,10:12:26.508,target,BB Gun,0s,1,1,1,1,1,1,false
68,10:12:27.276,target,BB Gun,0.001s,1,1,1,1,1,1,false
69,10:12:28.123,target,BB Gun,0s,1,1,1,1,1,1,false
70,10:12:28.843,target,BB Gun,0.001s,1,1,1,1,1,1,false
71,10:12:29.776,target,BB Gun,0s,1,1,1,1,1,1,false
72,10:12:31.229,target,BB Gun,0.616s,2,1,0.5,1,2,0.5,false
73,10:12:33.129,target,BB Gun,1.256s,3,1,0.333,1,3,0.333,false
74,10:12:33.853,target,BB Gun,0s,1,1,1,1,1,1,false
75,10:12:34.549,target,BB Gun,0s,1,1,1,1,1,1,false
76,10:12:35.379,target,BB Gun,0s,1,1,1,1,1,1,false
77,10:12:35.931,target,BB Gun,0s,1,1,1,1,1,1,false
78,10:12:36.545,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,85,78,78.0,85.0,

Kills:,78
Deaths:,0
Fight Time:,4.181
Avg TTK:,0
Damage Done:,78.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,715.764709
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.3.2
Challenge Start:,10:11:36.696

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,0.9
Vert Sens:,0.9
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,2560x1080
Avg FPS,299.672516
Resolution Scale,100.0
