Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:32:27.790,TileFrenzy Cube,LG,0.553s,6,6,1,36,36,1,false
2,08:32:28.441,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
3,08:32:28.771,TileFrenzy Cube,LG,0.043s,2,2,1,12,12,1,false
4,08:32:29.225,TileFrenzy Cube,LG,0.135s,4,4,1,24,24,1,false
5,08:32:29.639,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
6,08:32:30.082,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
7,08:32:30.419,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
8,08:32:30.849,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
9,08:32:31.273,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
10,08:32:31.959,TileFrenzy Cube,LG,0.503s,10,4,0.4,24,60,0.4,false
11,08:32:32.332,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
12,08:32:32.762,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
13,08:32:33.251,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
14,08:32:33.651,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
15,08:32:34.014,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
16,08:32:34.328,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
17,08:32:34.825,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
18,08:32:35.091,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
19,08:32:35.406,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
20,08:32:36.466,TileFrenzy Cube,LG,0.709s,8,4,0.5,24,48,0.5,false
21,08:32:36.939,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
22,08:32:37.307,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
23,08:32:37.986,TileFrenzy Cube,LG,0.5s,8,4,0.5,24,48,0.5,false
24,08:32:38.366,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
25,08:32:38.690,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
26,08:32:39.106,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
27,08:32:39.420,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
28,08:32:39.740,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
29,08:32:40.056,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
30,08:32:40.460,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
31,08:32:41.033,TileFrenzy Cube,LG,0.526s,4,4,1,24,24,1,false
32,08:32:41.389,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
33,08:32:41.680,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
34,08:32:42.075,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
35,08:32:42.408,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
36,08:32:43.138,TileFrenzy Cube,LG,0.477s,7,7,1,42,42,1,false
37,08:32:43.311,TileFrenzy Cube,LG,0.001s,1,1,1,6,6,1,false
38,08:32:44.198,TileFrenzy Cube,LG,0.84s,12,4,0.333,24,72,0.333,false
39,08:32:44.705,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
40,08:32:44.955,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
41,08:32:45.458,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
42,08:32:45.811,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
43,08:32:46.143,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
44,08:32:46.523,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
45,08:32:46.999,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
46,08:32:47.316,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
47,08:32:47.693,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
48,08:32:48.069,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
49,08:32:48.526,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
50,08:32:48.872,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
51,08:32:49.289,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
52,08:32:49.602,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
53,08:32:49.982,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
54,08:32:50.359,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
55,08:32:50.739,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
56,08:32:51.116,TileFrenzy Cube,LG,0.138s,4,4,1,24,24,1,false
57,08:32:51.563,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
58,08:32:52.276,TileFrenzy Cube,LG,0.483s,8,4,0.5,24,48,0.5,false
59,08:32:52.649,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
60,08:32:53.063,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
61,08:32:53.376,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
62,08:32:53.833,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
63,08:32:54.169,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
64,08:32:54.634,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
65,08:32:55.002,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
66,08:32:55.461,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
67,08:32:55.811,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,297,271,1626.0,1782.0,

Kills:,67
Deaths:,0
Fight Time:,12.407
Avg TTK:,0
Damage Done:,1626.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,1626.0
Scenario:,Tile Frenzy Flick
Hash:,6fba951c55067befb822c39035d3ebaf
Game Version:,2.0.3.1
Challenge Start:,08:32:26.270

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,0.9
Vert Sens:,0.9
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,2560x1080
Avg FPS,299.367096
Resolution Scale,100.0
