Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:48:08.531,target,pistol mini,0s,1,1,1,25,50,0.5,false
2,16:48:08.721,target,pistol mini,0s,1,1,1,25,50,0.5,false
3,16:48:08.938,target,pistol mini,0s,1,1,1,25,50,0.5,false
4,16:48:09.234,target,pistol mini,0s,1,1,1,25,50,0.5,false
5,16:48:09.491,target,pistol mini,0s,1,1,1,25,50,0.5,false
6,16:48:09.752,target,pistol mini,0s,1,1,1,25,50,0.5,false
7,16:48:09.949,target,pistol mini,0s,1,1,1,25,50,0.5,false
8,16:48:10.279,target,pistol mini,0s,1,1,1,25,50,0.5,false
9,16:48:10.553,target,pistol mini,0s,1,1,1,25,50,0.5,false
10,16:48:10.740,target,pistol mini,0s,1,1,1,25,50,0.5,false
11,16:48:10.993,target,pistol mini,0s,1,1,1,25,50,0.5,false
12,16:48:11.209,target,pistol mini,0s,1,1,1,25,50,0.5,false
13,16:48:11.482,target,pistol mini,0s,1,1,1,25,50,0.5,false
14,16:48:11.732,target,pistol mini,0s,1,1,1,25,50,0.5,false
15,16:48:12.019,target,pistol mini,0s,1,1,1,25,50,0.5,false
16,16:48:12.565,target,pistol mini,0.306s,2,1,0.5,25,100,0.25,false
17,16:48:12.765,target,pistol mini,0s,1,1,1,25,50,0.5,false
18,16:48:13.214,target,pistol mini,0s,1,1,1,25,50,0.5,false
19,16:48:13.407,target,pistol mini,0s,1,1,1,25,50,0.5,false
20,16:48:13.743,target,pistol mini,0s,1,1,1,25,50,0.5,false
21,16:48:13.923,target,pistol mini,0s,1,1,1,25,50,0.5,false
22,16:48:14.436,target,pistol mini,0.236s,2,1,0.5,25,100,0.25,false
23,16:48:14.677,target,pistol mini,0s,1,1,1,25,50,0.5,false
24,16:48:14.947,target,pistol mini,0s,1,1,1,25,50,0.5,false
25,16:48:15.514,target,pistol mini,0s,1,1,1,25,50,0.5,false
26,16:48:16.163,target,pistol mini,0.42s,2,1,0.5,25,100,0.25,false
27,16:48:16.426,target,pistol mini,0s,1,1,1,25,50,0.5,false
28,16:48:16.686,target,pistol mini,0s,1,1,1,25,50,0.5,false
29,16:48:16.873,target,pistol mini,0s,1,1,1,25,50,0.5,false
30,16:48:17.079,target,pistol mini,0s,1,1,1,25,50,0.5,false
31,16:48:17.371,target,pistol mini,0s,1,1,1,25,50,0.5,false
32,16:48:17.648,target,pistol mini,0s,1,1,1,25,50,0.5,false
33,16:48:17.890,target,pistol mini,0s,1,1,1,25,50,0.5,false
34,16:48:18.244,target,pistol mini,0s,1,1,1,25,50,0.5,false
35,16:48:18.447,target,pistol mini,0s,1,1,1,25,50,0.5,false
36,16:48:18.677,target,pistol mini,0s,1,1,1,25,50,0.5,false
37,16:48:19.000,target,pistol mini,0s,1,1,1,25,50,0.5,false
38,16:48:19.237,target,pistol mini,0s,1,1,1,25,50,0.5,false
39,16:48:19.898,target,pistol mini,0.39s,2,1,0.5,25,100,0.25,false
40,16:48:20.085,target,pistol mini,0s,1,1,1,25,50,0.5,false
41,16:48:20.452,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
42,16:48:20.609,target,pistol mini,0s,1,1,1,25,50,0.5,false
