Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:37:04.376,TileFrenzy Cube,LG,1.061s,8,8,1,48,48,1,false
2,08:37:04.725,TileFrenzy Cube,LG,0.043s,2,2,1,12,12,1,false
3,08:37:05.012,TileFrenzy Cube,LG,0.043s,2,2,1,12,12,1,false
4,08:37:06.269,TileFrenzy Cube,LG,0.776s,8,8,1,48,48,1,false
5,08:37:06.638,TileFrenzy Cube,LG,0.043s,2,2,1,12,12,1,false
6,08:37:07.385,TileFrenzy Cube,LG,0.513s,8,5,0.625,30,48,0.625,false
7,08:37:07.708,TileFrenzy Cube,LG,0.089s,3,3,1,18,18,1,false
8,08:37:07.985,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
9,08:37:08.586,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
10,08:37:08.882,TileFrenzy Cube,LG,0.043s,2,2,1,12,12,1,false
11,08:37:09.199,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
12,08:37:09.556,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
13,08:37:09.826,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
14,08:37:10.129,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
15,08:37:10.502,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
16,08:37:10.912,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
17,08:37:11.682,TileFrenzy Cube,LG,0.446s,7,7,1,42,42,1,false
18,08:37:12.319,TileFrenzy Cube,LG,0.356s,4,4,1,24,24,1,false
19,08:37:12.939,TileFrenzy Cube,LG,0.304s,4,4,1,24,24,1,false
20,08:37:13.193,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
21,08:37:13.426,TileFrenzy Cube,LG,0s,1,1,1,6,6,1,false
22,08:37:13.863,TileFrenzy Cube,LG,0.364s,5,4,0.8,24,30,0.8,false
23,08:37:14.329,TileFrenzy Cube,LG,0.136s,4,4,1,24,24,1,false
24,08:37:14.513,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
25,08:37:14.712,TileFrenzy Cube,LG,0.14s,4,4,1,24,24,1,false
26,08:37:15.616,TileFrenzy Cube,LG,0.738s,17,7,0.412,42,102,0.412,false
27,08:37:15.726,TileFrenzy Cube,LG,0.001s,1,1,1,6,6,1,false
28,08:37:16.373,TileFrenzy Cube,LG,0.137s,4,4,1,24,24,1,false
29,08:37:17.063,TileFrenzy Cube,LG,0.456s,11,4,0.364,24,66,0.364,false
