Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:47:26.069,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
2,17:47:26.886,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
3,17:47:27.515,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
4,17:47:29.361,Shinji small Bot,pistol,0.867s,2,1,0.5,2000,4000,0.5,false
5,17:47:29.970,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
6,17:47:30.636,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
7,17:47:31.315,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
8,17:47:31.596,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
9,17:47:32.208,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
10,17:47:32.785,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
11,17:47:33.885,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
12,17:47:34.613,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
13,17:47:35.237,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
14,17:47:36.422,Shinji small Bot,pistol,0.327s,2,1,0.5,2000,4000,0.5,false
15,17:47:37.922,Shinji Bot,pistol,0.779s,3,1,0.333,2000,6000,0.333,false
16,17:47:39.403,Shinji small Bot,pistol,0.901s,2,1,0.5,2000,4000,0.5,false
17,17:47:39.904,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
18,17:47:40.544,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
19,17:47:40.862,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
20,17:47:42.018,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
21,17:47:42.501,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
22,17:47:43.261,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
23,17:47:43.869,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
24,17:47:44.580,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
25,17:47:46.003,Shinji Bot,pistol,0.646s,2,1,0.5,2000,4000,0.5,false
26,17:47:46.376,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
27,17:47:46.851,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
28,17:47:47.781,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
29,17:47:48.553,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
