Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:55:23.818,target,BB Gun,0s,1,1,1,1,1,1,false
2,12:55:24.264,target,BB Gun,0s,1,1,1,1,1,1,false
3,12:55:24.698,target,BB Gun,0s,1,1,1,1,1,1,false
4,12:55:25.417,target,BB Gun,0.339s,2,1,0.5,1,2,0.5,false
5,12:55:25.842,target,BB Gun,0s,1,1,1,1,1,1,false
6,12:55:26.316,target,BB Gun,0.001s,1,1,1,1,1,1,false
7,12:55:26.802,target,BB Gun,0s,1,1,1,1,1,1,false
8,12:55:27.113,target,BB Gun,0s,1,1,1,1,1,1,false
9,12:55:27.607,target,BB Gun,0s,1,1,1,1,1,1,false
10,12:55:27.929,target,BB Gun,0s,1,1,1,1,1,1,false
11,12:55:28.406,target,BB Gun,0s,1,1,1,1,1,1,false
12,12:55:29.003,target,BB Gun,0s,1,1,1,1,1,1,false
13,12:55:29.481,target,BB Gun,0s,1,1,1,1,1,1,false
14,12:55:29.844,target,BB Gun,0s,1,1,1,1,1,1,false
15,12:55:30.392,target,BB Gun,0s,1,1,1,1,1,1,false
16,12:55:30.922,target,BB Gun,0s,1,1,1,1,1,1,false
17,12:55:31.449,target,BB Gun,0s,1,1,1,1,1,1,false
18,12:55:31.879,target,BB Gun,0s,1,1,1,1,1,1,false
19,12:55:32.386,target,BB Gun,0.001s,1,1,1,1,1,1,false
20,12:55:32.758,target,BB Gun,0s,1,1,1,1,1,1,false
21,12:55:33.413,target,BB Gun,0s,1,1,1,1,1,1,false
22,12:55:33.918,target,BB Gun,0s,1,1,1,1,1,1,false
23,12:55:34.636,target,BB Gun,0s,1,1,1,1,1,1,false
24,12:55:35.045,target,BB Gun,0s,1,1,1,1,1,1,false
25,12:55:35.481,target,BB Gun,0s,1,1,1,1,1,1,false
26,12:55:35.931,target,BB Gun,0s,1,1,1,1,1,1,false
27,12:55:36.355,target,BB Gun,0s,1,1,1,1,1,1,false
28,12:55:36.776,target,BB Gun,0s,1,1,1,1,1,1,false
29,12:55:37.291,target,BB Gun,0s,1,1,1,1,1,1,false
30,12:55:37.846,target,BB Gun,0s,1,1,1,1,1,1,false
31,12:55:38.487,target,BB Gun,0.317s,2,1,0.5,1,2,0.5,false
32,12:55:39.115,target,BB Gun,0s,1,1,1,1,1,1,false
33,12:55:39.427,target,BB Gun,0s,1,1,1,1,1,1,false
34,12:55:40.285,target,BB Gun,0s,1,1,1,1,1,1,false
35,12:55:40.727,target,BB Gun,0s,1,1,1,1,1,1,false
36,12:55:41.091,target,BB Gun,0s,1,1,1,1,1,1,false
37,12:55:41.453,target,BB Gun,0s,1,1,1,1,1,1,false
38,12:55:41.791,target,BB Gun,0s,1,1,1,1,1,1,false
39,12:55:42.434,target,BB Gun,0s,1,1,1,1,1,1,false
40,12:55:42.796,target,BB Gun,0s,1,1,1,1,1,1,false
41,12:55:43.273,target,BB Gun,0s,1,1,1,1,1,1,false
42,12:55:43.741,target,BB Gun,0s,1,1,1,1,1,1,false
43,12:55:44.165,target,BB Gun,0s,1,1,1,1,1,1,false
44,12:55:44.634,target,BB Gun,0s,1,1,1,1,1,1,false
45,12:55:45.113,target,BB Gun,0s,1,1,1,1,1,1,false
46,12:55:45.592,target,BB Gun,0.001s,1,1,1,1,1,1,false
47,12:55:46.024,target,BB Gun,0s,1,1,1,1,1,1,false
48,12:55:46.442,target,BB Gun,0s,1,1,1,1,1,1,false
49,12:55:46.960,target,BB Gun,0s,1,1,1,1,1,1,false
50,12:55:47.456,target,BB Gun,0s,1,1,1,1,1,1,false
51,12:55:48.010,target,BB Gun,0s,1,1,1,1,1,1,false
52,12:55:48.825,target,BB Gun,0s,1,1,1,1,1,1,false
53,12:55:49.378,target,BB Gun,0s,1,1,1,1,1,1,false
54,12:55:49.980,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,12:55:50.571,target,BB Gun,0s,1,1,1,1,1,1,false
56,12:55:51.060,target,BB Gun,0s,1,1,1,1,1,1,false
57,12:55:51.420,target,BB Gun,0s,1,1,1,1,1,1,false
58,12:55:51.830,target,BB Gun,0.001s,1,1,1,1,1,1,false
59,12:55:52.411,target,BB Gun,0s,1,1,1,1,1,1,false
60,12:55:53.173,target,BB Gun,0s,1,1,1,1,1,1,false
61,12:55:53.566,target,BB Gun,0s,1,1,1,1,1,1,false
62,12:55:54.360,target,BB Gun,0.413s,2,1,0.5,1,2,0.5,false
63,12:55:54.658,target,BB Gun,0s,1,1,1,1,1,1,false
64,12:55:55.162,target,BB Gun,0s,1,1,1,1,1,1,false
65,12:55:55.538,target,BB Gun,0s,1,1,1,1,1,1,false
66,12:55:56.002,target,BB Gun,0s,1,1,1,1,1,1,false
67,12:55:56.502,target,BB Gun,0s,1,1,1,1,1,1,false
68,12:55:56.835,target,BB Gun,0s,1,1,1,1,1,1,false
69,12:55:57.250,target,BB Gun,0s,1,1,1,1,1,1,false
70,12:55:57.569,target,BB Gun,0s,1,1,1,1,1,1,false
71,12:55:58.089,target,BB Gun,0.001s,1,1,1,1,1,1,false
72,12:55:58.479,target,BB Gun,0s,1,1,1,1,1,1,false
73,12:55:59.045,target,BB Gun,0s,1,1,1,1,1,1,false
74,12:55:59.380,target,BB Gun,0s,1,1,1,1,1,1,false
75,12:55:59.794,target,BB Gun,0s,1,1,1,1,1,1,false
76,12:56:00.329,target,BB Gun,0s,1,1,1,1,1,1,false
77,12:56:00.798,target,BB Gun,0s,1,1,1,1,1,1,false
78,12:56:01.143,target,BB Gun,0s,1,1,1,1,1,1,false
79,12:56:01.432,target,BB Gun,0.001s,1,1,1,1,1,1,false
80,12:56:01.944,target,BB Gun,0s,1,1,1,1,1,1,false
81,12:56:02.787,target,BB Gun,0.436s,2,1,0.5,1,2,0.5,false
82,12:56:03.032,target,BB Gun,0s,1,1,1,1,1,1,false
83,12:56:03.424,target,BB Gun,0s,1,1,1,1,1,1,false
84,12:56:03.966,target,BB Gun,0s,1,1,1,1,1,1,false
85,12:56:04.219,target,BB Gun,0s,1,1,1,1,1,1,false
86,12:56:04.574,target,BB Gun,0s,1,1,1,1,1,1,false
87,12:56:05.263,target,BB Gun,0s,1,1,1,1,1,1,false
88,12:56:05.646,target,BB Gun,0s,1,1,1,1,1,1,false
89,12:56:06.176,target,BB Gun,0s,1,1,1,1,1,1,false
90,12:56:07.030,target,BB Gun,0s,1,1,1,1,1,1,false
91,12:56:07.424,target,BB Gun,0s,1,1,1,1,1,1,false
92,12:56:07.722,target,BB Gun,0s,1,1,1,1,1,1,false
93,12:56:08.014,target,BB Gun,0s,1,1,1,1,1,1,false
94,12:56:08.264,target,BB Gun,0s,1,1,1,1,1,1,false
95,12:56:08.615,target,BB Gun,0s,1,1,1,1,1,1,false
96,12:56:09.041,target,BB Gun,0s,1,1,1,1,1,1,false
97,12:56:09.366,target,BB Gun,0s,1,1,1,1,1,1,false
98,12:56:09.998,target,BB Gun,0s,1,1,1,1,1,1,false
99,12:56:11.172,target,BB Gun,0.634s,2,1,0.5,1,2,0.5,false
100,12:56:11.810,target,BB Gun,0s,1,1,1,1,1,1,false
101,12:56:12.168,target,BB Gun,0.001s,1,1,1,1,1,1,false
102,12:56:12.417,target,BB Gun,0s,1,1,1,1,1,1,false
103,12:56:12.879,target,BB Gun,0s,1,1,1,1,1,1,false
104,12:56:13.225,target,BB Gun,0s,1,1,1,1,1,1,false
105,12:56:13.880,target,BB Gun,0.278s,2,1,0.5,1,2,0.5,false
106,12:56:14.350,target,BB Gun,0s,1,1,1,1,1,1,false
107,12:56:15.154,target,BB Gun,0s,1,1,1,1,1,1,false
108,12:56:15.571,target,BB Gun,0s,1,1,1,1,1,1,false
109,12:56:16.103,target,BB Gun,0s,1,1,1,1,1,1,false
110,12:56:16.514,target,BB Gun,0.001s,1,1,1,1,1,1,false
111,12:56:17.010,target,BB Gun,0s,1,1,1,1,1,1,false
112,12:56:17.454,target,BB Gun,0s,1,1,1,1,1,1,false
113,12:56:17.786,target,BB Gun,0s,1,1,1,1,1,1,false
114,12:56:18.142,target,BB Gun,0s,1,1,1,1,1,1,false
115,12:56:18.755,target,BB Gun,0s,1,1,1,1,1,1,false
116,12:56:19.463,target,BB Gun,0s,1,1,1,1,1,1,false
117,12:56:19.757,target,BB Gun,0s,1,1,1,1,1,1,false
118,12:56:20.141,target,BB Gun,0s,1,1,1,1,1,1,false
119,12:56:20.438,target,BB Gun,0s,1,1,1,1,1,1,false
120,12:56:20.825,target,BB Gun,0s,1,1,1,1,1,1,false
121,12:56:21.121,target,BB Gun,0s,1,1,1,1,1,1,false
122,12:56:21.451,target,BB Gun,0s,1,1,1,1,1,1,false
123,12:56:22.160,target,BB Gun,0.348s,2,1,0.5,1,2,0.5,false
124,12:56:22.401,target,BB Gun,0s,1,1,1,1,1,1,false
125,12:56:23.060,target,BB Gun,0.272s,2,1,0.5,1,2,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,133,125,125.0,133.0,

Kills:,125
Deaths:,0
Fight Time:,3.046
Avg TTK:,0
Damage Done:,125.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,117.481201
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.1
Challenge Start:,12:55:23.070

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,0.9
Vert Sens:,0.9
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,2560x1080
Avg FPS,295.324829
Resolution Scale,100.0
