Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,07:55:30.468,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
2,07:55:31.282,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
3,07:55:32.401,Balloon,Pressure BB Gun,0.756s,2,1,0.5,2,4,0.5,false
4,07:55:32.865,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
5,07:55:33.259,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
6,07:55:33.623,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
7,07:55:33.764,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
8,07:55:34.448,Balloon,Pressure BB Gun,0.24s,2,1,0.5,2,4,0.5,false
9,07:55:35.168,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
10,07:55:36.116,Balloon,Pressure BB Gun,0.294s,2,1,0.5,2,4,0.5,false
11,07:55:36.632,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
12,07:55:37.015,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
13,07:55:37.449,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
14,07:55:38.285,Balloon,Pressure BB Gun,0.373s,2,1,0.5,2,4,0.5,false
15,07:55:38.559,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
16,07:55:38.934,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
17,07:55:39.896,Balloon,Pressure BB Gun,0.53s,2,1,0.5,2,4,0.5,false
18,07:55:40.206,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
19,07:55:40.975,Balloon,Pressure BB Gun,0.282s,2,1,0.5,2,4,0.5,false
20,07:55:41.293,Balloon,Pressure BB Gun,0.001s,1,1,1,2,2,1,false
21,07:55:42.198,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
22,07:55:42.676,Balloon,Pressure BB Gun,0s,1,1,1,2,2,1,false
