Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:26:22.528,target,pistol,0s,1,1,1,100,400,0.25,false
2,14:26:23.175,target,pistol,0s,1,1,1,100,400,0.25,false
3,14:26:23.905,target,pistol,0s,1,1,1,100,400,0.25,false
4,14:26:25.350,target,pistol,0.755s,2,1,0.5,100,800,0.125,false
5,14:26:25.977,target,pistol,0s,1,1,1,100,400,0.25,false
6,14:26:26.702,target,pistol,0s,1,1,1,100,400,0.25,false
7,14:26:28.350,target,pistol,0.544s,2,1,0.5,100,800,0.125,false
8,14:26:29.449,target,pistol,0.266s,2,1,0.5,100,800,0.125,false
9,14:26:30.363,target,pistol,0s,1,1,1,100,400,0.25,false
10,14:26:31.134,target,pistol,0s,1,1,1,100,400,0.25,false
11,14:26:31.862,target,pistol,0s,1,1,1,100,400,0.25,false
12,14:26:32.791,target,pistol,0.243s,2,1,0.5,100,800,0.125,false
13,14:26:34.069,target,pistol,0.286s,2,1,0.5,100,800,0.125,false
14,14:26:34.946,target,pistol,0s,1,1,1,100,400,0.25,false
15,14:26:35.697,target,pistol,0s,1,1,1,100,400,0.25,false
16,14:26:36.540,target,pistol,0s,1,1,1,100,400,0.25,false
17,14:26:37.513,target,pistol,0s,1,1,1,100,400,0.25,false
18,14:26:38.359,target,pistol,0s,1,1,1,100,400,0.25,false
19,14:26:39.076,target,pistol,0s,1,1,1,100,400,0.25,false
20,14:26:39.866,target,pistol,0s,1,1,1,100,400,0.25,false
21,14:26:40.583,target,pistol,0s,1,1,1,100,400,0.25,false
22,14:26:41.240,target,pistol,0s,1,1,1,100,400,0.25,false
23,14:26:41.854,target,pistol,0s,1,1,1,100,400,0.25,false
24,14:26:42.614,target,pistol,0s,1,1,1,100,400,0.25,false
25,14:26:43.230,target,pistol,0s,1,1,1,100,400,0.25,false
26,14:26:44.416,target,pistol,0.382s,2,1,0.5,100,800,0.125,false
27,14:26:45.174,target,pistol,0s,1,1,1,100,400,0.25,false
28,14:26:45.738,target,pistol,0s,1,1,1,100,400,0.25,false
29,14:26:46.488,target,pistol,0s,1,1,1,100,400,0.25,false
30,14:26:47.228,target,pistol,0s,1,1,1,100,400,0.25,false
31,14:26:48.124,target,pistol,0s,1,1,1,100,400,0.25,false
