Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:38:38.661,target,BB Gun,0s,1,1,1,1,1,1,false
2,08:38:39.677,target,BB Gun,0s,1,1,1,1,1,1,false
3,08:38:40.931,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,08:38:41.641,target,BB Gun,0s,1,1,1,1,1,1,false
5,08:38:42.544,target,BB Gun,0s,1,1,1,1,1,1,false
6,08:38:43.241,target,BB Gun,0s,1,1,1,1,1,1,false
7,08:38:44.011,target,BB Gun,0s,1,1,1,1,1,1,false
8,08:38:44.668,target,BB Gun,0s,1,1,1,1,1,1,false
9,08:38:45.325,target,BB Gun,0s,1,1,1,1,1,1,false
10,08:38:46.185,target,BB Gun,0s,1,1,1,1,1,1,false
11,08:38:46.848,target,BB Gun,0s,1,1,1,1,1,1,false
12,08:38:47.938,target,BB Gun,0s,1,1,1,1,1,1,false
13,08:38:48.688,target,BB Gun,0s,1,1,1,1,1,1,false
14,08:38:49.522,target,BB Gun,0s,1,1,1,1,1,1,false
15,08:38:50.677,target,BB Gun,0.498s,2,1,0.5,1,2,0.5,false
16,08:38:51.214,target,BB Gun,0s,1,1,1,1,1,1,false
17,08:38:52.067,target,BB Gun,0s,1,1,1,1,1,1,false
18,08:38:53.094,target,BB Gun,0.357s,2,1,0.5,1,2,0.5,false
19,08:38:53.792,target,BB Gun,0s,1,1,1,1,1,1,false
20,08:38:54.476,target,BB Gun,0s,1,1,1,1,1,1,false
21,08:38:55.556,target,BB Gun,0s,1,1,1,1,1,1,false
22,08:38:55.996,target,BB Gun,0s,1,1,1,1,1,1,false
23,08:38:56.706,target,BB Gun,0s,1,1,1,1,1,1,false
24,08:38:58.209,target,BB Gun,0.603s,2,1,0.5,1,2,0.5,false
25,08:38:58.962,target,BB Gun,0.001s,1,1,1,1,1,1,false
26,08:38:59.785,target,BB Gun,0s,1,1,1,1,1,1,false
27,08:39:00.525,target,BB Gun,0s,1,1,1,1,1,1,false
28,08:39:01.218,target,BB Gun,0s,1,1,1,1,1,1,false
29,08:39:02.061,target,BB Gun,0s,1,1,1,1,1,1,false
30,08:39:02.855,target,BB Gun,0s,1,1,1,1,1,1,false
31,08:39:03.472,target,BB Gun,0s,1,1,1,1,1,1,false
32,08:39:04.465,target,BB Gun,0s,1,1,1,1,1,1,false
33,08:39:04.992,target,BB Gun,0s,1,1,1,1,1,1,false
34,08:39:05.845,target,BB Gun,0s,1,1,1,1,1,1,false
35,08:39:07.788,target,BB Gun,0.923s,2,1,0.5,1,2,0.5,false
36,08:39:08.371,target,BB Gun,0s,1,1,1,1,1,1,false
37,08:39:09.207,target,BB Gun,0s,1,1,1,1,1,1,false
38,08:39:09.811,target,BB Gun,0s,1,1,1,1,1,1,false
39,08:39:10.421,target,BB Gun,0s,1,1,1,1,1,1,false
40,08:39:10.954,target,BB Gun,0s,1,1,1,1,1,1,false
41,08:39:11.988,target,BB Gun,0s,1,1,1,1,1,1,false
42,08:39:12.811,target,BB Gun,0s,1,1,1,1,1,1,false
43,08:39:13.708,target,BB Gun,0s,1,1,1,1,1,1,false
44,08:39:14.401,target,BB Gun,0s,1,1,1,1,1,1,false
45,08:39:14.938,target,BB Gun,0s,1,1,1,1,1,1,false
46,08:39:15.735,target,BB Gun,0s,1,1,1,1,1,1,false
47,08:39:16.591,target,BB Gun,0s,1,1,1,1,1,1,false
48,08:39:17.714,target,BB Gun,0s,1,1,1,1,1,1,false
49,08:39:18.282,target,BB Gun,0s,1,1,1,1,1,1,false
50,08:39:18.869,target,BB Gun,0s,1,1,1,1,1,1,false
51,08:39:19.722,target,BB Gun,0s,1,1,1,1,1,1,false
52,08:39:20.618,target,BB Gun,0s,1,1,1,1,1,1,false
53,08:39:21.652,target,BB Gun,0.001s,1,1,1,1,1,1,false
54,08:39:22.358,target,BB Gun,0s,1,1,1,1,1,1,false
55,08:39:23.052,target,BB Gun,0s,1,1,1,1,1,1,false
56,08:39:23.660,target,BB Gun,0s,1,1,1,1,1,1,false
57,08:39:24.430,target,BB Gun,0s,1,1,1,1,1,1,false
58,08:39:25.097,target,BB Gun,0s,1,1,1,1,1,1,false
59,08:39:25.780,target,BB Gun,0s,1,1,1,1,1,1,false
60,08:39:26.174,target,BB Gun,0s,1,1,1,1,1,1,false
61,08:39:26.944,target,BB Gun,0s,1,1,1,1,1,1,false
62,08:39:27.625,target,BB Gun,0s,1,1,1,1,1,1,false
63,08:39:28.947,target,BB Gun,0.539s,2,1,0.5,1,2,0.5,false
64,08:39:29.720,target,BB Gun,0s,1,1,1,1,1,1,false
65,08:39:30.650,target,BB Gun,0.001s,1,1,1,1,1,1,false
66,08:39:31.651,target,BB Gun,0.001s,1,1,1,1,1,1,false
67,08:39:32.347,target,BB Gun,0s,1,1,1,1,1,1,false
68,08:39:33.311,target,BB Gun,0.001s,1,1,1,1,1,1,false
69,08:39:34.457,target,BB Gun,0s,1,1,1,1,1,1,false
70,08:39:35.440,target,BB Gun,0s,1,1,1,1,1,1,false
71,08:39:36.031,target,BB Gun,0s,1,1,1,1,1,1,false
72,08:39:36.791,target,BB Gun,0s,1,1,1,1,1,1,false
73,08:39:37.401,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,78,73,73.0,78.0,

Kills:,73
Deaths:,0
Fight Time:,2.926
Avg TTK:,0.822
Damage Done:,73.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,683.205139
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.2
Vert Sens:,1.2
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
