Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:05:56.957,target,BB Gun,0s,1,1,1,1,1,1,false
2,15:05:58.477,target,BB Gun,1.153s,3,1,0.333,1,3,0.333,false
3,15:05:59.347,target,BB Gun,0.286s,2,1,0.5,1,2,0.5,false
4,15:06:00.345,target,BB Gun,0s,1,1,1,1,1,1,false
5,15:06:01.202,target,BB Gun,0s,1,1,1,1,1,1,false
6,15:06:02.035,target,BB Gun,0s,1,1,1,1,1,1,false
7,15:06:02.996,target,BB Gun,0s,1,1,1,1,1,1,false
8,15:06:03.499,target,BB Gun,0s,1,1,1,1,1,1,false
9,15:06:04.349,target,BB Gun,0.001s,1,1,1,1,1,1,false
10,15:06:05.032,target,BB Gun,0s,1,1,1,1,1,1,false
11,15:06:05.750,target,BB Gun,0s,1,1,1,1,1,1,false
12,15:06:06.727,target,BB Gun,0s,1,1,1,1,1,1,false
13,15:06:07.523,target,BB Gun,0.001s,1,1,1,1,1,1,false
14,15:06:08.126,target,BB Gun,0s,1,1,1,1,1,1,false
15,15:06:08.766,target,BB Gun,0s,1,1,1,1,1,1,false
16,15:06:09.408,target,BB Gun,0s,1,1,1,1,1,1,false
17,15:06:10.142,target,BB Gun,0s,1,1,1,1,1,1,false
18,15:06:10.816,target,BB Gun,0s,1,1,1,1,1,1,false
19,15:06:11.790,target,BB Gun,0s,1,1,1,1,1,1,false
20,15:06:12.313,target,BB Gun,0s,1,1,1,1,1,1,false
21,15:06:12.843,target,BB Gun,0s,1,1,1,1,1,1,false
22,15:06:13.486,target,BB Gun,0s,1,1,1,1,1,1,false
23,15:06:14.141,target,BB Gun,0s,1,1,1,1,1,1,false
24,15:06:15.440,target,BB Gun,0.372s,2,1,0.5,1,2,0.5,false
25,15:06:16.344,target,BB Gun,0s,1,1,1,1,1,1,false
26,15:06:18.505,target,BB Gun,1.387s,3,1,0.333,1,3,0.333,false
27,15:06:19.682,target,BB Gun,0.44s,2,1,0.5,1,2,0.5,false
28,15:06:20.256,target,BB Gun,0s,1,1,1,1,1,1,false
29,15:06:20.936,target,BB Gun,0s,1,1,1,1,1,1,false
30,15:06:21.966,target,BB Gun,0s,1,1,1,1,1,1,false
31,15:06:22.699,target,BB Gun,0s,1,1,1,1,1,1,false
32,15:06:23.464,target,BB Gun,0s,1,1,1,1,1,1,false
33,15:06:24.391,target,BB Gun,0s,1,1,1,1,1,1,false
34,15:06:25.308,target,BB Gun,0s,1,1,1,1,1,1,false
35,15:06:25.868,target,BB Gun,0s,1,1,1,1,1,1,false
36,15:06:26.588,target,BB Gun,0s,1,1,1,1,1,1,false
37,15:06:27.540,target,BB Gun,0s,1,1,1,1,1,1,false
38,15:06:28.153,target,BB Gun,0s,1,1,1,1,1,1,false
39,15:06:28.793,target,BB Gun,0s,1,1,1,1,1,1,false
40,15:06:29.626,target,BB Gun,0s,1,1,1,1,1,1,false
41,15:06:31.568,target,BB Gun,1.128s,2,1,0.5,1,2,0.5,false
42,15:06:32.597,target,BB Gun,0.35s,2,1,0.5,1,2,0.5,false
43,15:06:33.523,target,BB Gun,0s,1,1,1,1,1,1,false
44,15:06:34.194,target,BB Gun,0s,1,1,1,1,1,1,false
45,15:06:35.111,target,BB Gun,0s,1,1,1,1,1,1,false
46,15:06:36.165,target,BB Gun,0.001s,1,1,1,1,1,1,false
47,15:06:36.909,target,BB Gun,0s,1,1,1,1,1,1,false
48,15:06:37.695,target,BB Gun,0s,1,1,1,1,1,1,false
49,15:06:38.628,target,BB Gun,0s,1,1,1,1,1,1,false
50,15:06:39.459,target,BB Gun,0s,1,1,1,1,1,1,false
51,15:06:40.336,target,BB Gun,0s,1,1,1,1,1,1,false
52,15:06:40.953,target,BB Gun,0s,1,1,1,1,1,1,false
53,15:06:41.810,target,BB Gun,0s,1,1,1,1,1,1,false
54,15:06:42.504,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,15:06:43.387,target,BB Gun,0s,1,1,1,1,1,1,false
56,15:06:44.227,target,BB Gun,0s,1,1,1,1,1,1,false
57,15:06:45.568,target,BB Gun,0s,1,1,1,1,1,1,false
58,15:06:46.318,target,BB Gun,0s,1,1,1,1,1,1,false
59,15:06:47.259,target,BB Gun,0.001s,1,1,1,1,1,1,false
60,15:06:48.055,target,BB Gun,0s,1,1,1,1,1,1,false
61,15:06:48.945,target,BB Gun,0s,1,1,1,1,1,1,false
62,15:06:49.669,target,BB Gun,0s,1,1,1,1,1,1,false
63,15:06:50.230,target,BB Gun,0s,1,1,1,1,1,1,false
64,15:06:51.023,target,BB Gun,0s,1,1,1,1,1,1,false
65,15:06:51.957,target,BB Gun,0s,1,1,1,1,1,1,false
66,15:06:53.250,target,BB Gun,0.629s,2,1,0.5,1,2,0.5,false
67,15:06:53.960,target,BB Gun,0s,1,1,1,1,1,1,false
68,15:06:54.677,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,78,68,68.0,78.0,

Kills:,68
Deaths:,0
Fight Time:,5.75
Avg TTK:,0.882
Damage Done:,68.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,592.820496
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.2
Vert Sens:,1.2
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
