Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:09:40.247,target,BB Gun,0s,1,1,1,1,1,1,false
2,15:09:40.711,target,BB Gun,0s,1,1,1,1,1,1,false
3,15:09:41.425,target,BB Gun,0s,1,1,1,1,1,1,false
4,15:09:42.125,target,BB Gun,0s,1,1,1,1,1,1,false
5,15:09:42.843,target,BB Gun,0s,1,1,1,1,1,1,false
6,15:09:43.323,target,BB Gun,0s,1,1,1,1,1,1,false
7,15:09:43.890,target,BB Gun,0s,1,1,1,1,1,1,false
8,15:09:44.463,target,BB Gun,0s,1,1,1,1,1,1,false
9,15:09:44.904,target,BB Gun,0.001s,1,1,1,1,1,1,false
10,15:09:45.507,target,BB Gun,0s,1,1,1,1,1,1,false
11,15:09:46.133,target,BB Gun,0s,1,1,1,1,1,1,false
12,15:09:46.906,target,BB Gun,0.326s,2,1,0.5,1,2,0.5,false
13,15:09:47.490,target,BB Gun,0s,1,1,1,1,1,1,false
14,15:09:48.050,target,BB Gun,0s,1,1,1,1,1,1,false
15,15:09:48.351,target,BB Gun,0s,1,1,1,1,1,1,false
16,15:09:48.954,target,BB Gun,0s,1,1,1,1,1,1,false
17,15:09:49.517,target,BB Gun,0s,1,1,1,1,1,1,false
18,15:09:49.978,target,BB Gun,0s,1,1,1,1,1,1,false
19,15:09:50.462,target,BB Gun,0s,1,1,1,1,1,1,false
20,15:09:51.040,target,BB Gun,0s,1,1,1,1,1,1,false
21,15:09:51.476,target,BB Gun,0s,1,1,1,1,1,1,false
22,15:09:52.003,target,BB Gun,0s,1,1,1,1,1,1,false
23,15:09:52.496,target,BB Gun,0s,1,1,1,1,1,1,false
24,15:09:52.953,target,BB Gun,0s,1,1,1,1,1,1,false
25,15:09:53.467,target,BB Gun,0s,1,1,1,1,1,1,false
26,15:09:54.001,target,BB Gun,0s,1,1,1,1,1,1,false
27,15:09:54.658,target,BB Gun,0s,1,1,1,1,1,1,false
28,15:09:55.102,target,BB Gun,0s,1,1,1,1,1,1,false
29,15:09:55.549,target,BB Gun,0s,1,1,1,1,1,1,false
30,15:09:55.897,target,BB Gun,0s,1,1,1,1,1,1,false
31,15:09:56.392,target,BB Gun,0s,1,1,1,1,1,1,false
32,15:09:57.582,target,BB Gun,0.776s,2,1,0.5,1,2,0.5,false
33,15:09:58.029,target,BB Gun,0s,1,1,1,1,1,1,false
34,15:09:58.632,target,BB Gun,0s,1,1,1,1,1,1,false
35,15:09:59.119,target,BB Gun,0s,1,1,1,1,1,1,false
36,15:09:59.626,target,BB Gun,0s,1,1,1,1,1,1,false
37,15:10:00.030,target,BB Gun,0s,1,1,1,1,1,1,false
38,15:10:00.544,target,BB Gun,0s,1,1,1,1,1,1,false
39,15:10:01.135,target,BB Gun,0s,1,1,1,1,1,1,false
40,15:10:01.691,target,BB Gun,0s,1,1,1,1,1,1,false
41,15:10:02.149,target,BB Gun,0s,1,1,1,1,1,1,false
42,15:10:02.699,target,BB Gun,0.001s,1,1,1,1,1,1,false
43,15:10:03.299,target,BB Gun,0s,1,1,1,1,1,1,false
44,15:10:03.806,target,BB Gun,0s,1,1,1,1,1,1,false
45,15:10:04.206,target,BB Gun,0s,1,1,1,1,1,1,false
46,15:10:04.571,target,BB Gun,0s,1,1,1,1,1,1,false
47,15:10:05.089,target,BB Gun,0s,1,1,1,1,1,1,false
48,15:10:05.766,target,BB Gun,0s,1,1,1,1,1,1,false
49,15:10:06.230,target,BB Gun,0.001s,1,1,1,1,1,1,false
50,15:10:06.863,target,BB Gun,0s,1,1,1,1,1,1,false
51,15:10:07.546,target,BB Gun,0s,1,1,1,1,1,1,false
