Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:43:55.511,target,BB Gun,0s,1,1,1,1,1,1,false
2,12:43:56.441,target,BB Gun,0s,1,1,1,1,1,1,false
3,12:43:57.385,target,BB Gun,0s,1,1,1,1,1,1,false
4,12:43:58.001,target,BB Gun,0s,1,1,1,1,1,1,false
5,12:43:58.877,target,BB Gun,0s,1,1,1,1,1,1,false
6,12:43:59.547,target,BB Gun,0.001s,1,1,1,1,1,1,false
7,12:44:00.101,target,BB Gun,0s,1,1,1,1,1,1,false
8,12:44:01.068,target,BB Gun,0s,1,1,1,1,1,1,false
9,12:44:01.821,target,BB Gun,0s,1,1,1,1,1,1,false
10,12:44:02.817,target,BB Gun,0.611s,2,1,0.5,1,2,0.5,false
11,12:44:03.452,target,BB Gun,0.001s,1,1,1,1,1,1,false
12,12:44:04.049,target,BB Gun,0s,1,1,1,1,1,1,false
13,12:44:04.784,target,BB Gun,0s,1,1,1,1,1,1,false
14,12:44:05.465,target,BB Gun,0s,1,1,1,1,1,1,false
15,12:44:06.295,target,BB Gun,0s,1,1,1,1,1,1,false
16,12:44:07.012,target,BB Gun,0s,1,1,1,1,1,1,false
17,12:44:08.150,target,BB Gun,0.514s,2,1,0.5,1,2,0.5,false
18,12:44:08.706,target,BB Gun,0s,1,1,1,1,1,1,false
19,12:44:10.271,target,BB Gun,0.91s,2,1,0.5,1,2,0.5,false
20,12:44:10.950,target,BB Gun,0s,1,1,1,1,1,1,false
21,12:44:11.544,target,BB Gun,0s,1,1,1,1,1,1,false
22,12:44:12.385,target,BB Gun,0s,1,1,1,1,1,1,false
23,12:44:13.031,target,BB Gun,0s,1,1,1,1,1,1,false
24,12:44:13.776,target,BB Gun,0s,1,1,1,1,1,1,false
25,12:44:14.562,target,BB Gun,0s,1,1,1,1,1,1,false
26,12:44:15.089,target,BB Gun,0s,1,1,1,1,1,1,false
27,12:44:15.892,target,BB Gun,0s,1,1,1,1,1,1,false
28,12:44:16.532,target,BB Gun,0s,1,1,1,1,1,1,false
29,12:44:17.299,target,BB Gun,0s,1,1,1,1,1,1,false
30,12:44:17.997,target,BB Gun,0.001s,1,1,1,1,1,1,false
31,12:44:19.493,target,BB Gun,0.821s,2,1,0.5,1,2,0.5,false
32,12:44:20.596,target,BB Gun,0.497s,2,1,0.5,1,2,0.5,false
33,12:44:21.207,target,BB Gun,0s,1,1,1,1,1,1,false
34,12:44:21.946,target,BB Gun,0s,1,1,1,1,1,1,false
35,12:44:22.627,target,BB Gun,0s,1,1,1,1,1,1,false
36,12:44:23.379,target,BB Gun,0s,1,1,1,1,1,1,false
37,12:44:24.079,target,BB Gun,0s,1,1,1,1,1,1,false
38,12:44:25.093,target,BB Gun,0s,1,1,1,1,1,1,false
39,12:44:25.944,target,BB Gun,0s,1,1,1,1,1,1,false
40,12:44:26.460,target,BB Gun,0s,1,1,1,1,1,1,false
