Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:41:11.244,target,BB Gun,0s,1,1,1,1,1,1,false
2,19:41:11.658,target,BB Gun,0s,1,1,1,1,1,1,false
3,19:41:12.138,target,BB Gun,0s,1,1,1,1,1,1,false
4,19:41:12.633,target,BB Gun,0s,1,1,1,1,1,1,false
5,19:41:12.996,target,BB Gun,0s,1,1,1,1,1,1,false
6,19:41:13.316,target,BB Gun,0s,1,1,1,1,1,1,false
7,19:41:13.650,target,BB Gun,0s,1,1,1,1,1,1,false
8,19:41:14.037,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,19:41:14.515,target,BB Gun,0s,1,1,1,1,1,1,false
10,19:41:15.105,target,BB Gun,0s,1,1,1,1,1,1,false
11,19:41:15.749,target,BB Gun,0.001s,1,1,1,1,1,1,false
12,19:41:16.259,target,BB Gun,0.001s,1,1,1,1,1,1,false
13,19:41:16.702,target,BB Gun,0s,1,1,1,1,1,1,false
14,19:41:17.115,target,BB Gun,0s,1,1,1,1,1,1,false
15,19:41:17.538,target,BB Gun,0s,1,1,1,1,1,1,false
16,19:41:19.131,target,BB Gun,1.061s,3,1,0.333,1,3,0.333,false
17,19:41:19.694,target,BB Gun,0s,1,1,1,1,1,1,false
18,19:41:20.090,target,BB Gun,0s,1,1,1,1,1,1,false
19,19:41:20.661,target,BB Gun,0.001s,1,1,1,1,1,1,false
20,19:41:21.231,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,19:41:21.705,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,19:41:22.175,target,BB Gun,0s,1,1,1,1,1,1,false
23,19:41:22.712,target,BB Gun,0s,1,1,1,1,1,1,false
24,19:41:23.089,target,BB Gun,0s,1,1,1,1,1,1,false
25,19:41:23.589,target,BB Gun,0s,1,1,1,1,1,1,false
26,19:41:23.952,target,BB Gun,0s,1,1,1,1,1,1,false
27,19:41:24.409,target,BB Gun,0s,1,1,1,1,1,1,false
28,19:41:25.435,target,BB Gun,0.455s,2,1,0.5,1,2,0.5,false
29,19:41:25.938,target,BB Gun,0s,1,1,1,1,1,1,false
30,19:41:26.645,target,BB Gun,0s,1,1,1,1,1,1,false
31,19:41:27.183,target,BB Gun,0s,1,1,1,1,1,1,false
32,19:41:27.942,target,BB Gun,0.256s,2,1,0.5,1,2,0.5,false
33,19:41:28.579,target,BB Gun,0s,1,1,1,1,1,1,false
34,19:41:28.799,target,BB Gun,0s,1,1,1,1,1,1,false
35,19:41:29.389,target,BB Gun,0s,1,1,1,1,1,1,false
36,19:41:29.736,target,BB Gun,0s,1,1,1,1,1,1,false
37,19:41:30.003,target,BB Gun,0s,1,1,1,1,1,1,false
38,19:41:30.593,target,BB Gun,0.307s,2,1,0.5,1,2,0.5,false
39,19:41:30.883,target,BB Gun,0s,1,1,1,1,1,1,false
40,19:41:31.190,target,BB Gun,0s,1,1,1,1,1,1,false
41,19:41:31.817,target,BB Gun,0s,1,1,1,1,1,1,false
42,19:41:32.444,target,BB Gun,0s,1,1,1,1,1,1,false
43,19:41:32.914,target,BB Gun,0s,1,1,1,1,1,1,false
44,19:41:33.317,target,BB Gun,0s,1,1,1,1,1,1,false
45,19:41:33.811,target,BB Gun,0s,1,1,1,1,1,1,false
46,19:41:34.431,target,BB Gun,0s,1,1,1,1,1,1,false
47,19:41:34.908,target,BB Gun,0s,1,1,1,1,1,1,false
48,19:41:35.785,target,BB Gun,0.371s,2,1,0.5,1,2,0.5,false
49,19:41:36.385,target,BB Gun,0s,1,1,1,1,1,1,false
50,19:41:36.782,target,BB Gun,0s,1,1,1,1,1,1,false
51,19:41:37.419,target,BB Gun,0.001s,1,1,1,1,1,1,false
52,19:41:38.172,target,BB Gun,0s,1,1,1,1,1,1,false
53,19:41:38.628,target,BB Gun,0s,1,1,1,1,1,1,false
54,19:41:39.135,target,BB Gun,0s,1,1,1,1,1,1,false
55,19:41:39.619,target,BB Gun,0s,1,1,1,1,1,1,false
56,19:41:39.966,target,BB Gun,0s,1,1,1,1,1,1,false
57,19:41:40.913,target,BB Gun,0.4s,2,1,0.5,1,2,0.5,false
58,19:41:41.304,target,BB Gun,0s,1,1,1,1,1,1,false
59,19:41:42.297,target,BB Gun,0.537s,2,1,0.5,1,2,0.5,false
60,19:41:42.797,target,BB Gun,0s,1,1,1,1,1,1,false
