Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:37:58.060,target,pistol mini,0s,1,1,1,25,50,0.5,false
2,17:37:58.267,target,pistol mini,0s,1,1,1,25,50,0.5,false
3,17:37:58.946,target,pistol mini,0.349s,2,1,0.5,25,100,0.25,false
4,17:37:59.289,target,pistol mini,0s,1,1,1,25,50,0.5,false
5,17:37:59.463,target,pistol mini,0s,1,1,1,25,50,0.5,false
6,17:37:59.892,target,pistol mini,0s,1,1,1,25,50,0.5,false
7,17:38:00.389,target,pistol mini,0.313s,2,1,0.5,25,100,0.25,false
8,17:38:00.602,target,pistol mini,0s,1,1,1,25,50,0.5,false
9,17:38:00.929,target,pistol mini,0s,1,1,1,25,50,0.5,false
10,17:38:01.156,target,pistol mini,0s,1,1,1,25,50,0.5,false
11,17:38:01.713,target,pistol mini,0.251s,2,1,0.5,25,100,0.25,false
12,17:38:01.916,target,pistol mini,0s,1,1,1,25,50,0.5,false
13,17:38:02.167,target,pistol mini,0s,1,1,1,25,50,0.5,false
14,17:38:02.443,target,pistol mini,0s,1,1,1,25,50,0.5,false
15,17:38:02.680,target,pistol mini,0s,1,1,1,25,50,0.5,false
16,17:38:02.910,target,pistol mini,0s,1,1,1,25,50,0.5,false
17,17:38:03.175,target,pistol mini,0s,1,1,1,25,50,0.5,false
18,17:38:03.532,target,pistol mini,0s,1,1,1,25,50,0.5,false
19,17:38:03.772,target,pistol mini,0s,1,1,1,25,50,0.5,false
20,17:38:04.072,target,pistol mini,0s,1,1,1,25,50,0.5,false
21,17:38:04.762,target,pistol mini,0.387s,3,1,0.333,25,150,0.167,false
22,17:38:05.018,target,pistol mini,0s,1,1,1,25,50,0.5,false
23,17:38:05.219,target,pistol mini,0s,1,1,1,25,50,0.5,false
24,17:38:05.499,target,pistol mini,0s,1,1,1,25,50,0.5,false
25,17:38:05.719,target,pistol mini,0s,1,1,1,25,50,0.5,false
26,17:38:05.959,target,pistol mini,0s,1,1,1,25,50,0.5,false
27,17:38:06.270,target,pistol mini,0s,1,1,1,25,50,0.5,false
28,17:38:06.563,target,pistol mini,0s,1,1,1,25,50,0.5,false
