Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:25:03.519,target,pistol,0s,1,1,1,100,400,0.25,false
2,14:25:04.189,target,pistol,0s,1,1,1,100,400,0.25,false
3,14:25:04.910,target,pistol,0s,1,1,1,100,400,0.25,false
4,14:25:05.759,target,pistol,0.309s,2,1,0.5,100,800,0.125,false
5,14:25:06.482,target,pistol,0s,1,1,1,100,400,0.25,false
6,14:25:07.673,target,pistol,0.445s,2,1,0.5,100,800,0.125,false
7,14:25:08.883,target,pistol,0.357s,2,1,0.5,100,800,0.125,false
8,14:25:09.655,target,pistol,0s,1,1,1,100,400,0.25,false
9,14:25:10.403,target,pistol,0s,1,1,1,100,400,0.25,false
10,14:25:11.154,target,pistol,0s,1,1,1,100,400,0.25,false
11,14:25:11.992,target,pistol,0s,1,1,1,100,400,0.25,false
12,14:25:12.682,target,pistol,0s,1,1,1,100,400,0.25,false
13,14:25:13.467,target,pistol,0s,1,1,1,100,400,0.25,false
14,14:25:14.137,target,pistol,0s,1,1,1,100,400,0.25,false
15,14:25:14.736,target,pistol,0s,1,1,1,100,400,0.25,false
16,14:25:15.553,target,pistol,0s,1,1,1,100,400,0.25,false
17,14:25:16.133,target,pistol,0s,1,1,1,100,400,0.25,false
18,14:25:16.776,target,pistol,0s,1,1,1,100,400,0.25,false
19,14:25:17.536,target,pistol,0s,1,1,1,100,400,0.25,false
20,14:25:18.373,target,pistol,0s,1,1,1,100,400,0.25,false
21,14:25:19.343,target,pistol,0s,1,1,1,100,400,0.25,false
22,14:25:20.043,target,pistol,0s,1,1,1,100,400,0.25,false
23,14:25:20.886,target,pistol,0s,1,1,1,100,400,0.25,false
24,14:25:21.679,target,pistol,0s,1,1,1,100,400,0.25,false
25,14:25:22.605,target,pistol,0.326s,2,1,0.5,100,800,0.125,false
26,14:25:23.403,target,pistol,0s,1,1,1,100,400,0.25,false
27,14:25:24.281,target,pistol,0s,1,1,1,100,400,0.25,false
28,14:25:25.005,target,pistol,0s,1,1,1,100,400,0.25,false
29,14:25:25.525,target,pistol,0s,1,1,1,100,400,0.25,false
30,14:25:26.451,target,pistol,0s,1,1,1,100,400,0.25,false
31,14:25:27.441,target,pistol,0s,1,1,1,100,400,0.25,false
32,14:25:28.381,target,pistol,0s,1,1,1,100,400,0.25,false
33,14:25:29.602,target,pistol,0s,1,1,1,100,400,0.25,false
34,14:25:30.355,target,pistol,0s,1,1,1,100,400,0.25,false
35,14:25:31.089,target,pistol,0s,1,1,1,100,400,0.25,false
36,14:25:31.689,target,pistol,0s,1,1,1,100,400,0.25,false
37,14:25:32.346,target,pistol,0s,1,1,1,100,400,0.25,false
