Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:19:58.359,target,pistol,0s,1,1,1,25,50,0.5,false
2,17:19:58.830,target,pistol,0s,1,1,1,25,50,0.5,false
3,17:19:59.080,target,pistol,0s,1,1,1,25,50,0.5,false
4,17:19:59.447,target,pistol,0s,1,1,1,25,50,0.5,false
5,17:19:59.708,target,pistol,0s,1,1,1,25,50,0.5,false
6,17:19:59.954,target,pistol,0s,1,1,1,25,50,0.5,false
7,17:20:00.536,target,pistol,0.298s,2,1,0.5,25,100,0.25,false
8,17:20:00.749,target,pistol,0s,1,1,1,25,50,0.5,false
9,17:20:01.026,target,pistol,0s,1,1,1,25,50,0.5,false
10,17:20:01.329,target,pistol,0s,1,1,1,25,50,0.5,false
11,17:20:01.586,target,pistol,0s,1,1,1,25,50,0.5,false
12,17:20:01.859,target,pistol,0s,1,1,1,25,50,0.5,false
13,17:20:02.303,target,pistol,0s,1,1,1,25,50,0.5,false
14,17:20:02.643,target,pistol,0s,1,1,1,25,50,0.5,false
15,17:20:02.907,target,pistol,0s,1,1,1,25,50,0.5,false
16,17:20:03.173,target,pistol,0s,1,1,1,25,50,0.5,false
17,17:20:03.466,target,pistol,0s,1,1,1,25,50,0.5,false
18,17:20:03.766,target,pistol,0s,1,1,1,25,50,0.5,false
19,17:20:04.396,target,pistol,0.253s,2,1,0.5,25,100,0.25,false
20,17:20:04.610,target,pistol,0s,1,1,1,25,50,0.5,false
21,17:20:05.016,target,pistol,0s,1,1,1,25,50,0.5,false
22,17:20:05.276,target,pistol,0s,1,1,1,25,50,0.5,false
23,17:20:05.520,target,pistol,0s,1,1,1,25,50,0.5,false
24,17:20:05.814,target,pistol,0s,1,1,1,25,50,0.5,false
25,17:20:06.605,target,pistol,0.361s,2,1,0.5,25,100,0.25,false
26,17:20:06.998,target,pistol,0s,1,1,1,25,50,0.5,false
