Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:42:16.533,target,BB Gun,0s,1,1,1,1,1,1,false
2,19:42:17.010,target,BB Gun,0s,1,1,1,1,1,1,false
3,19:42:17.365,target,BB Gun,0s,1,1,1,1,1,1,false
4,19:42:17.998,target,BB Gun,0s,1,1,1,1,1,1,false
5,19:42:18.378,target,BB Gun,0s,1,1,1,1,1,1,false
6,19:42:19.423,target,BB Gun,0.525s,2,1,0.5,1,2,0.5,false
7,19:42:19.989,target,BB Gun,0s,1,1,1,1,1,1,false
8,19:42:20.519,target,BB Gun,0s,1,1,1,1,1,1,false
9,19:42:20.883,target,BB Gun,0s,1,1,1,1,1,1,false
10,19:42:21.215,target,BB Gun,0.001s,1,1,1,1,1,1,false
11,19:42:21.571,target,BB Gun,0s,1,1,1,1,1,1,false
12,19:42:22.006,target,BB Gun,0s,1,1,1,1,1,1,false
13,19:42:22.523,target,BB Gun,0s,1,1,1,1,1,1,false
14,19:42:23.156,target,BB Gun,0s,1,1,1,1,1,1,false
15,19:42:23.613,target,BB Gun,0s,1,1,1,1,1,1,false
16,19:42:24.087,target,BB Gun,0s,1,1,1,1,1,1,false
17,19:42:24.810,target,BB Gun,0.36s,2,1,0.5,1,2,0.5,false
18,19:42:25.237,target,BB Gun,0s,1,1,1,1,1,1,false
19,19:42:26.445,target,BB Gun,0.438s,2,1,0.5,1,2,0.5,false
20,19:42:26.929,target,BB Gun,0s,1,1,1,1,1,1,false
21,19:42:27.606,target,BB Gun,0s,1,1,1,1,1,1,false
22,19:42:27.863,target,BB Gun,0s,1,1,1,1,1,1,false
23,19:42:28.250,target,BB Gun,0s,1,1,1,1,1,1,false
24,19:42:28.750,target,BB Gun,0s,1,1,1,1,1,1,false
25,19:42:29.156,target,BB Gun,0s,1,1,1,1,1,1,false
26,19:42:29.683,target,BB Gun,0s,1,1,1,1,1,1,false
27,19:42:30.110,target,BB Gun,0s,1,1,1,1,1,1,false
28,19:42:30.457,target,BB Gun,0s,1,1,1,1,1,1,false
29,19:42:30.865,target,BB Gun,0.001s,1,1,1,1,1,1,false
30,19:42:31.184,target,BB Gun,0s,1,1,1,1,1,1,false
31,19:42:32.384,target,BB Gun,0.903s,3,1,0.333,1,3,0.333,false
32,19:42:32.758,target,BB Gun,0s,1,1,1,1,1,1,false
33,19:42:33.331,target,BB Gun,0s,1,1,1,1,1,1,false
34,19:42:33.695,target,BB Gun,0s,1,1,1,1,1,1,false
35,19:42:34.328,target,BB Gun,0s,1,1,1,1,1,1,false
36,19:42:34.728,target,BB Gun,0s,1,1,1,1,1,1,false
37,19:42:35.310,target,BB Gun,0s,1,1,1,1,1,1,false
38,19:42:36.350,target,BB Gun,0.437s,2,1,0.5,1,2,0.5,false
39,19:42:36.684,target,BB Gun,0s,1,1,1,1,1,1,false
40,19:42:37.027,target,BB Gun,0s,1,1,1,1,1,1,false
41,19:42:37.581,target,BB Gun,0.001s,1,1,1,1,1,1,false
42,19:42:37.914,target,BB Gun,0s,1,1,1,1,1,1,false
43,19:42:38.431,target,BB Gun,0.001s,1,1,1,1,1,1,false
44,19:42:39.054,target,BB Gun,0s,1,1,1,1,1,1,false
45,19:42:39.761,target,BB Gun,0s,1,1,1,1,1,1,false
46,19:42:40.172,target,BB Gun,0s,1,1,1,1,1,1,false
47,19:42:40.751,target,BB Gun,0s,1,1,1,1,1,1,false
48,19:42:41.761,target,BB Gun,0.533s,2,1,0.5,1,2,0.5,false
49,19:42:42.184,target,BB Gun,0s,1,1,1,1,1,1,false
50,19:42:42.518,target,BB Gun,0s,1,1,1,1,1,1,false
51,19:42:44.199,target,BB Gun,1.118s,2,1,0.5,1,2,0.5,false
52,19:42:44.656,target,BB Gun,0s,1,1,1,1,1,1,false
53,19:42:44.953,target,BB Gun,0s,1,1,1,1,1,1,false
54,19:42:45.573,target,BB Gun,0s,1,1,1,1,1,1,false
55,19:42:46.047,target,BB Gun,0s,1,1,1,1,1,1,false
